visit_id,store_id,visit_date,daypart,shopper_id,shopper_type,wait_time_min,order_accurate,score_speed,score_service,score_cleanliness,overall_score,adj_score
CK-104035,S061,2026-08-18,midday,A0339,app_volunteer,2.4,1,69.0,65.0,64.0,67.8,69.8
CK-104036,S061,2026-08-18,midday,A0075,app_volunteer,4.2,1,81.0,77.0,85.0,82.8,84.8
CK-104037,S062,2026-08-18,midday,A0381,app_volunteer,2.9,1,79.0,84.0,84.0,82.9,84.9
CK-104038,S071,2026-08-18,evening,A0270,app_volunteer,6.1,1,71.0,62.0,64.0,62.9,64.9
CK-104039,S072,2026-08-18,evening,A0025,app_volunteer,4.4,1,79.0,86.0,75.0,79.8,81.8
CK-104040,S074,2026-08-18,evening,A0172,app_volunteer,3.4,1,77.0,65.0,79.0,75.3,77.3
CK-104041,S075,2026-08-18,midday,A0167,app_volunteer,3.8,1,84.0,84.0,75.0,80.7,82.7
CK-104042,S076,2026-08-18,evening,A0369,app_volunteer,3.6,1,73.0,70.0,69.0,66.4,68.4
CK-104043,S082,2026-08-18,midday,A0059,app_volunteer,3.4,1,76.0,67.0,71.0,70.2,72.2
CK-104044,S093,2026-08-18,midday,A0283,app_volunteer,5.5,1,89.0,84.0,76.0,85.3,87.3
CK-104045,S095,2026-08-18,evening,A0394,app_volunteer,12.0,0,79.0,75.0,72.0,71.5,73.5
CK-104046,S100,2026-08-18,evening,A0246,app_volunteer,5.0,1,82.0,73.0,76.0,76.3,78.3
CK-104047,S108,2026-08-18,midday,A0384,app_volunteer,3.5,1,84.0,86.0,93.0,86.5,88.5
CK-104048,S108,2026-08-18,midday,A0251,app_volunteer,2.8,1,66.0,75.0,77.0,76.5,78.5
CK-104049,S110,2026-08-18,evening,A0114,app_volunteer,14.1,1,80.0,77.0,79.0,76.5,78.5
CK-104050,S007,2026-08-19,evening,A0148,app_volunteer,5.3,1,74.0,75.0,71.0,75.2,77.2
CK-104051,S008,2026-08-19,midday,A0018,app_volunteer,5.3,1,73.0,70.0,74.0,73.5,75.5
CK-104052,S010,2026-08-19,evening,A0205,app_volunteer,3.9,1,64.0,56.0,64.0,58.8,60.8
CK-104053,S013,2026-08-19,midday,A0398,app_volunteer,8.0,1,75.0,79.0,79.0,77.8,79.8
CK-104054,S020,2026-08-19,evening,A0092,app_volunteer,9.0,1,70.0,77.0,86.0,76.6,78.6
CK-104055,S022,2026-08-19,morning,A0196,app_volunteer,4.6,1,86.0,66.0,62.0,70.7,72.7
CK-104056,S032,2026-08-19,morning,A0302,app_volunteer,4.4,1,93.0,84.0,87.0,85.3,87.3
CK-104057,S034,2026-08-19,midday,A0040,app_volunteer,2.8,1,59.0,74.0,73.0,74.6,76.6
CK-104058,S034,2026-08-19,midday,A0057,app_volunteer,6.3,1,75.0,82.0,85.0,81.6,83.6
CK-104059,S044,2026-08-19,evening,A0078,app_volunteer,3.6,1,70.0,69.0,72.0,70.5,72.5
CK-104060,S050,2026-08-19,evening,A0095,app_volunteer,5.9,1,88.0,89.0,85.0,86.0,88.0
CK-104061,S055,2026-08-19,evening,A0171,app_volunteer,15.0,1,79.0,85.0,76.0,80.2,82.2
CK-104062,S059,2026-08-19,midday,A0305,app_volunteer,3.8,1,73.0,77.0,71.0,76.0,78.0
CK-104063,S061,2026-08-19,evening,A0110,app_volunteer,8.2,1,68.0,73.0,77.0,69.7,71.7
CK-104064,S080,2026-08-19,evening,A0290,app_volunteer,3.8,1,83.0,79.0,81.0,78.2,80.2
CK-104065,S080,2026-08-19,morning,A0390,app_volunteer,9.0,1,71.0,69.0,69.0,67.7,69.7
CK-104066,S090,2026-08-19,morning,A0018,app_volunteer,4.7,1,76.0,79.0,78.0,78.2,80.2
CK-104067,S095,2026-08-19,evening,A0024,app_volunteer,6.4,1,82.0,75.0,68.0,75.2,77.2
CK-104068,S006,2026-08-20,evening,A0087,app_volunteer,7.2,1,70.0,78.0,72.0,73.8,75.8
CK-104069,S015,2026-08-20,morning,A0202,app_volunteer,8.8,1,63.0,57.0,55.0,61.0,63.0
CK-104070,S020,2026-08-20,evening,A0021,app_volunteer,6.8,1,60.0,66.0,61.0,62.0,64.0
CK-104071,S035,2026-08-20,evening,A0238,app_volunteer,4.3,1,67.0,75.0,75.0,78.1,80.1
CK-104072,S042,2026-08-20,evening,A0335,app_volunteer,10.8,1,66.0,72.0,63.0,66.5,68.5
CK-104073,S045,2026-08-20,evening,A0300,app_volunteer,10.1,1,65.0,81.0,81.0,76.9,78.9
CK-104074,S050,2026-08-20,evening,A0297,app_volunteer,5.2,1,76.0,71.0,78.0,78.5,80.5
CK-104075,S060,2026-08-20,midday,A0208,app_volunteer,5.5,0,61.0,79.0,78.0,72.6,74.6
CK-104076,S068,2026-08-20,evening,A0285,app_volunteer,6.9,1,69.0,84.0,86.0,82.8,84.8
CK-104077,S073,2026-08-20,midday,A0398,app_volunteer,10.4,1,85.0,98.0,80.0,84.2,86.2
CK-104078,S073,2026-08-20,evening,A0129,app_volunteer,1.9,1,72.0,68.0,70.0,71.4,73.4
CK-104079,S090,2026-08-20,morning,A0071,app_volunteer,2.7,1,86.0,89.0,84.0,86.2,88.2
CK-104080,S095,2026-08-20,evening,A0186,app_volunteer,7.2,1,66.0,72.0,61.0,69.5,71.5
CK-104081,S100,2026-08-20,morning,A0234,app_volunteer,4.0,1,87.0,91.0,86.0,85.4,87.4
CK-104082,S010,2026-08-21,midday,A0251,app_volunteer,6.6,1,87.0,85.0,88.0,85.3,87.3
CK-104083,S016,2026-08-21,morning,A0224,app_volunteer,5.0,1,66.0,66.0,67.0,71.5,73.5
CK-104084,S026,2026-08-21,evening,A0244,app_volunteer,7.3,1,86.0,81.0,92.0,85.0,87.0
CK-104085,S029,2026-08-21,midday,A0128,app_volunteer,5.3,1,75.0,88.0,84.0,83.8,85.8
CK-104086,S034,2026-08-21,evening,A0178,app_volunteer,5.1,1,62.0,66.0,66.0,66.7,68.7
CK-104087,S034,2026-08-21,evening,A0253,app_volunteer,6.2,1,71.0,78.0,80.0,73.3,75.3
CK-104088,S040,2026-08-21,evening,A0371,app_volunteer,3.3,1,75.0,80.0,73.0,72.9,74.9
CK-104089,S050,2026-08-21,evening,A0264,app_volunteer,5.8,1,57.0,51.0,64.0,62.5,64.5
CK-104090,S061,2026-08-21,evening,A0050,app_volunteer,6.3,1,82.0,77.0,79.0,80.4,82.4
CK-104091,S061,2026-08-21,evening,A0371,app_volunteer,9.1,1,63.0,70.0,70.0,64.8,66.8
CK-104092,S065,2026-08-21,evening,A0086,app_volunteer,4.9,1,66.0,60.0,66.0,63.6,65.6
CK-104093,S071,2026-08-21,evening,A0296,app_volunteer,6.4,1,79.0,78.0,77.0,75.3,77.3
CK-104094,S073,2026-08-21,evening,A0381,app_volunteer,9.4,1,93.0,90.0,93.0,90.5,92.5
CK-104095,S083,2026-08-21,evening,A0347,app_volunteer,5.1,1,74.0,79.0,80.0,76.5,78.5
CK-104096,S083,2026-08-21,evening,A0166,app_volunteer,2.3,1,55.0,53.0,50.0,50.2,52.2
CK-104097,S085,2026-08-21,midday,A0008,app_volunteer,1.5,1,70.0,95.0,70.0,75.1,77.1
CK-104098,S098,2026-08-21,evening,A0341,app_volunteer,10.3,1,81.0,85.0,85.0,85.2,87.2
CK-104099,S106,2026-08-21,evening,A0300,app_volunteer,6.3,1,83.0,85.0,86.0,83.4,85.4
CK-104100,S110,2026-08-21,midday,A0292,app_volunteer,2.3,1,67.0,65.0,68.0,67.4,69.4
CK-104101,S008,2026-08-22,midday,A0264,app_volunteer,7.5,1,72.0,81.0,83.0,77.4,79.4
CK-104102,S018,2026-08-22,evening,A0159,app_volunteer,7.3,1,73.0,81.0,75.0,76.2,78.2
CK-104103,S025,2026-08-22,midday,A0017,app_volunteer,0.9,1,79.0,80.0,72.0,79.4,81.4
CK-104104,S035,2026-08-22,midday,A0269,app_volunteer,3.5,1,81.0,80.0,76.0,74.1,76.1
CK-104105,S036,2026-08-22,evening,A0096,app_volunteer,4.8,1,64.0,75.0,71.0,68.1,70.1
CK-104106,S040,2026-08-22,evening,A0208,app_volunteer,4.6,1,67.0,70.0,68.0,73.2,75.2
CK-104107,S041,2026-08-22,evening,A0350,app_volunteer,4.4,1,79.0,72.0,78.0,73.2,75.2
CK-104108,S053,2026-08-22,evening,A0315,app_volunteer,4.6,1,65.0,70.0,75.0,71.6,73.6
CK-104109,S069,2026-08-22,midday,A0046,app_volunteer,3.9,1,80.0,82.0,83.0,80.3,82.3
CK-104110,S070,2026-08-22,midday,A0333,app_volunteer,5.8,0,91.0,83.0,83.0,85.5,87.5
CK-104111,S070,2026-08-22,morning,A0252,app_volunteer,3.5,1,72.0,75.0,84.0,79.4,81.4
CK-104112,S070,2026-08-22,midday,A0318,app_volunteer,9.3,0,75.0,80.0,77.0,77.3,79.3
CK-104113,S071,2026-08-22,evening,A0071,app_volunteer,3.2,1,64.0,73.0,68.0,69.2,71.2
CK-104114,S074,2026-08-22,evening,A0221,app_volunteer,3.4,1,69.0,62.0,68.0,67.6,69.6
CK-104115,S075,2026-08-22,midday,A0259,app_volunteer,3.2,1,69.0,67.0,78.0,76.2,78.2
CK-104116,S083,2026-08-22,morning,A0174,app_volunteer,2.1,1,49.0,78.0,56.0,62.8,64.8
CK-104117,S096,2026-08-22,midday,A0128,app_volunteer,4.1,1,90.0,82.0,95.0,82.8,84.8
CK-104118,S100,2026-08-22,midday,A0355,app_volunteer,7.0,1,65.0,67.0,69.0,68.7,70.7
CK-104119,S005,2026-08-23,evening,A0367,app_volunteer,10.4,1,80.0,74.0,74.0,72.8,74.8
CK-104120,S006,2026-08-23,evening,A0396,app_volunteer,3.4,1,69.0,67.0,79.0,74.0,76.0
CK-104121,S010,2026-08-23,evening,A0119,app_volunteer,7.4,1,86.0,84.0,74.0,82.5,84.5
CK-104122,S010,2026-08-23,evening,A0003,app_volunteer,6.3,0,81.0,79.0,77.0,76.5,78.5
CK-104123,S014,2026-08-23,evening,A0097,app_volunteer,9.9,1,76.0,73.0,68.0,73.3,75.3
CK-104124,S027,2026-08-23,midday,A0050,app_volunteer,3.4,1,74.0,74.0,76.0,77.2,79.2
CK-104125,S029,2026-08-23,midday,A0085,app_volunteer,2.9,1,71.0,77.0,72.0,73.1,75.1
CK-104126,S039,2026-08-23,evening,A0167,app_volunteer,4.3,1,66.0,76.0,62.0,69.9,71.9
CK-104127,S040,2026-08-23,midday,A0319,app_volunteer,1.7,1,85.0,75.0,86.0,81.2,83.2
CK-104128,S047,2026-08-23,evening,A0146,app_volunteer,0.8,1,73.0,79.0,76.0,74.4,76.4
CK-104129,S050,2026-08-23,evening,A0021,app_volunteer,11.3,1,88.0,76.0,84.0,81.2,83.2
CK-104130,S055,2026-08-23,evening,A0038,app_volunteer,5.5,1,63.0,60.0,61.0,62.4,64.4
CK-104131,S061,2026-08-23,evening,A0258,app_volunteer,12.5,1,69.0,74.0,61.0,67.7,69.7
CK-104132,S061,2026-08-23,evening,A0137,app_volunteer,1.8,1,73.0,76.0,76.0,72.3,74.3
CK-104133,S065,2026-08-23,midday,A0306,app_volunteer,5.2,1,75.0,78.0,76.0,75.9,77.9
CK-104134,S074,2026-08-23,evening,A0216,app_volunteer,3.0,0,74.0,73.0,72.0,72.0,74.0
CK-104135,S077,2026-08-23,midday,A0070,app_volunteer,3.6,1,80.0,76.0,76.0,75.9,77.9
CK-104136,S079,2026-08-23,midday,A0017,app_volunteer,5.8,1,72.0,76.0,67.0,72.9,74.9
CK-104137,S082,2026-08-23,midday,A0363,app_volunteer,7.6,1,57.0,59.0,62.0,59.5,61.5
CK-104138,S097,2026-08-23,evening,A0176,app_volunteer,10.2,1,85.0,83.0,82.0,80.8,82.8
CK-104139,S117,2026-08-23,evening,A0273,app_volunteer,6.6,1,67.0,71.0,71.0,71.9,73.9
CK-104140,S005,2026-08-24,midday,A0166,app_volunteer,3.2,1,82.0,77.0,73.0,76.0,78.0
CK-104141,S007,2026-08-24,evening,A0375,app_volunteer,11.0,1,68.0,65.0,78.0,65.9,67.9
CK-104142,S010,2026-08-24,midday,A0328,app_volunteer,2.4,1,61.0,60.0,53.0,64.5,66.5
CK-104143,S015,2026-08-24,evening,A0140,app_volunteer,6.7,1,61.0,61.0,69.0,64.6,66.6
CK-104144,S020,2026-08-24,midday,A0012,app_volunteer,5.0,1,73.0,72.0,78.0,75.3,77.3
CK-104145,S030,2026-08-24,midday,A0133,app_volunteer,4.1,1,69.0,77.0,71.0,71.7,73.7
CK-104146,S050,2026-08-24,midday,A0327,app_volunteer,4.6,1,87.0,79.0,76.0,75.1,77.1
CK-104147,S055,2026-08-24,midday,A0141,app_volunteer,2.3,1,74.0,81.0,84.0,80.3,82.3
CK-104148,S080,2026-08-24,evening,A0345,app_volunteer,5.7,1,70.0,89.0,79.0,77.4,79.4
CK-104149,S085,2026-08-24,evening,A0050,app_volunteer,5.2,1,84.0,72.0,81.0,82.2,84.2
CK-104150,S096,2026-08-24,midday,A0008,app_volunteer,2.4,1,76.0,67.0,79.0,73.0,75.0
CK-104151,S097,2026-08-24,midday,A0236,app_volunteer,1.7,1,76.0,76.0,73.0,74.3,76.3
CK-104152,S107,2026-08-24,midday,A0208,app_volunteer,3.6,1,85.0,80.0,81.0,76.8,78.8
CK-104153,S108,2026-08-24,evening,A0047,app_volunteer,9.3,0,63.0,49.0,62.0,62.8,64.8
CK-104154,S110,2026-08-24,morning,A0040,app_volunteer,2.5,1,72.0,78.0,73.0,74.6,76.6
CK-104155,S110,2026-08-24,midday,A0375,app_volunteer,8.5,1,82.0,87.0,83.0,85.4,87.4
CK-104156,S110,2026-08-24,evening,A0059,app_volunteer,7.8,1,77.0,76.0,75.0,72.7,74.7
CK-104157,S110,2026-08-24,midday,A0224,app_volunteer,7.2,1,80.0,71.0,75.0,75.9,77.9
CK-104158,S002,2026-08-25,evening,A0225,app_volunteer,3.4,1,74.0,72.0,65.0,70.5,72.5
CK-104159,S005,2026-08-25,evening,A0063,app_volunteer,9.5,1,84.0,75.0,83.0,81.0,83.0
CK-104160,S005,2026-08-25,evening,A0339,app_volunteer,6.7,1,73.0,78.0,75.0,75.1,77.1
CK-104161,S010,2026-08-25,evening,A0013,app_volunteer,3.9,1,68.0,73.0,75.0,71.5,73.5
CK-104162,S015,2026-08-25,evening,A0163,app_volunteer,5.2,1,69.0,70.0,75.0,69.7,71.7
CK-104163,S017,2026-08-25,midday,A0072,app_volunteer,3.7,1,56.0,63.0,65.0,60.3,62.3
CK-104164,S030,2026-08-25,morning,A0372,app_volunteer,2.3,1,90.0,93.0,82.0,86.0,88.0
CK-104165,S035,2026-08-25,evening,A0065,app_volunteer,4.3,1,64.0,70.0,73.0,61.5,63.5
CK-104166,S055,2026-08-25,evening,A0312,app_volunteer,4.2,1,82.0,69.0,67.0,77.9,79.9
CK-104167,S058,2026-08-25,midday,A0096,app_volunteer,3.5,1,74.0,78.0,71.0,78.2,80.2
CK-104168,S080,2026-08-25,evening,A0040,app_volunteer,5.5,1,74.0,61.0,68.0,64.7,66.7
CK-104169,S080,2026-08-25,evening,A0133,app_volunteer,3.0,1,60.0,67.0,65.0,65.4,67.4
CK-104170,S085,2026-08-25,evening,A0372,app_volunteer,8.1,1,74.0,78.0,76.0,72.3,74.3
CK-104171,S104,2026-08-25,midday,A0031,app_volunteer,8.5,1,100.0,87.0,92.0,90.6,92.6
CK-104172,S010,2026-08-26,midday,A0014,app_volunteer,3.1,1,85.0,83.0,84.0,80.6,82.6
CK-104173,S014,2026-08-26,evening,A0256,app_volunteer,5.1,1,67.0,72.0,70.0,72.1,74.1
CK-104174,S015,2026-08-26,evening,A0236,app_volunteer,5.8,1,70.0,68.0,82.0,78.8,80.8
CK-104175,S026,2026-08-26,evening,A0270,app_volunteer,4.2,1,85.0,91.0,88.0,84.6,86.6
CK-104176,S029,2026-08-26,evening,A0272,app_volunteer,5.0,1,72.0,69.0,71.0,70.7,72.7
CK-104177,S035,2026-08-26,evening,A0026,app_volunteer,4.3,1,67.0,68.0,68.0,68.9,70.9
CK-104178,S035,2026-08-26,midday,A0054,app_volunteer,5.0,1,85.0,89.0,78.0,80.7,82.7
CK-104179,S050,2026-08-26,midday,A0164,app_volunteer,13.0,1,88.0,70.0,78.0,75.7,77.7
CK-104180,S051,2026-08-26,evening,A0294,app_volunteer,4.6,1,67.0,66.0,64.0,68.5,70.5
CK-104181,S059,2026-08-26,evening,A0062,app_volunteer,3.1,1,59.0,59.0,74.0,69.2,71.2
CK-104182,S060,2026-08-26,midday,A0212,app_volunteer,2.4,1,91.0,83.0,78.0,85.3,87.3
CK-104183,S066,2026-08-26,midday,A0104,app_volunteer,3.0,1,67.0,76.0,70.0,74.0,76.0
CK-104184,S067,2026-08-26,morning,A0318,app_volunteer,4.6,1,82.0,81.0,74.0,78.2,80.2
CK-104185,S076,2026-08-26,midday,A0090,app_volunteer,6.8,1,91.0,92.0,89.0,88.1,90.1
CK-104186,S080,2026-08-26,evening,A0200,app_volunteer,3.2,1,75.0,75.0,67.0,73.7,75.7
CK-104187,S082,2026-08-26,evening,A0368,app_volunteer,10.3,1,73.0,82.0,77.0,77.0,79.0
CK-104188,S085,2026-08-26,evening,A0272,app_volunteer,11.7,1,70.0,63.0,65.0,65.4,67.4
CK-104189,S090,2026-08-26,evening,A0164,app_volunteer,8.9,1,68.0,72.0,75.0,74.7,76.7
CK-104190,S099,2026-08-26,morning,A0286,app_volunteer,4.6,0,79.0,80.0,78.0,78.5,80.5
CK-104191,S104,2026-08-26,evening,A0035,app_volunteer,4.3,1,80.0,72.0,70.0,67.7,69.7
CK-104192,S104,2026-08-26,midday,A0126,app_volunteer,4.9,1,60.0,62.0,69.0,67.0,69.0
CK-104193,S106,2026-08-26,midday,A0318,app_volunteer,4.7,1,76.0,83.0,80.0,79.7,81.7
CK-104194,S110,2026-08-26,evening,A0309,app_volunteer,3.9,1,78.0,80.0,70.0,71.9,73.9
CK-104195,S112,2026-08-26,evening,A0210,app_volunteer,7.2,1,72.0,80.0,74.0,76.2,78.2
CK-104196,S010,2026-08-27,evening,A0023,app_volunteer,8.5,1,69.0,72.0,82.0,75.4,77.4
CK-104197,S010,2026-08-27,evening,A0261,app_volunteer,5.0,1,77.0,72.0,69.0,76.4,78.4
CK-104198,S016,2026-08-27,evening,A0043,app_volunteer,3.3,1,64.0,70.0,74.0,72.6,74.6
CK-104199,S028,2026-08-27,evening,A0062,app_volunteer,5.2,1,57.0,64.0,64.0,64.0,66.0
CK-104200,S030,2026-08-27,evening,A0258,app_volunteer,11.8,1,82.0,77.0,79.0,76.9,78.9
CK-104201,S031,2026-08-27,evening,A0084,app_volunteer,4.3,1,67.0,65.0,64.0,68.0,70.0
CK-104202,S032,2026-08-27,midday,A0046,app_volunteer,4.9,1,76.0,67.0,77.0,73.6,75.6
CK-104203,S040,2026-08-27,midday,A0302,app_volunteer,4.2,1,79.0,81.0,83.0,82.9,84.9
CK-104204,S043,2026-08-27,evening,A0112,app_volunteer,8.6,1,83.0,72.0,80.0,78.2,80.2
CK-104205,S047,2026-08-27,evening,A0312,app_volunteer,3.7,0,69.0,73.0,73.0,76.1,78.1
CK-104206,S055,2026-08-27,midday,A0271,app_volunteer,3.5,1,88.0,91.0,82.0,82.8,84.8
CK-104207,S059,2026-08-27,evening,A0115,app_volunteer,3.3,1,69.0,72.0,73.0,74.8,76.8
CK-104208,S059,2026-08-27,evening,A0056,app_volunteer,10.7,1,81.0,75.0,78.0,80.1,82.1
CK-104209,S061,2026-08-27,evening,A0121,app_volunteer,7.3,1,57.0,45.0,50.0,52.0,54.0
CK-104210,S065,2026-08-27,evening,A0054,app_volunteer,4.5,1,68.0,71.0,69.0,70.9,72.9
CK-104211,S070,2026-08-27,evening,A0086,app_volunteer,7.3,1,88.0,85.0,79.0,83.8,85.8
CK-104212,S075,2026-08-27,evening,A0218,app_volunteer,7.2,1,65.0,70.0,71.0,68.9,70.9
CK-104213,S075,2026-08-27,morning,A0362,app_volunteer,4.6,1,90.0,72.0,96.0,84.4,86.4
CK-104214,S082,2026-08-27,midday,A0272,app_volunteer,3.7,1,81.0,70.0,75.0,73.9,75.9
CK-104215,S083,2026-08-27,evening,A0259,app_volunteer,9.2,1,67.0,60.0,63.0,66.6,68.6
CK-104216,S084,2026-08-27,midday,A0230,app_volunteer,2.8,1,77.0,76.0,73.0,75.1,77.1
CK-104217,S085,2026-08-27,midday,A0210,app_volunteer,7.1,1,75.0,64.0,69.0,69.0,71.0
CK-104218,S087,2026-08-27,evening,A0092,app_volunteer,13.7,1,82.0,74.0,75.0,74.4,76.4
CK-104219,S088,2026-08-27,midday,A0319,app_volunteer,2.8,1,84.0,81.0,91.0,84.8,86.8
CK-104220,S090,2026-08-27,evening,A0359,app_volunteer,6.5,1,72.0,75.0,78.0,75.2,77.2
CK-104221,S100,2026-08-27,evening,A0034,app_volunteer,5.2,1,72.0,64.0,70.0,69.9,71.9
CK-104222,S101,2026-08-27,morning,A0366,app_volunteer,3.1,1,91.0,92.0,94.0,90.8,92.8
CK-104223,S105,2026-08-27,evening,A0242,app_volunteer,7.9,1,78.0,65.0,72.0,70.3,72.3
CK-104224,S108,2026-08-27,evening,A0089,app_volunteer,7.0,1,68.0,65.0,71.0,67.8,69.8
CK-104225,S114,2026-08-27,evening,A0154,app_volunteer,10.1,0,67.0,71.0,78.0,73.7,75.7
CK-104226,S115,2026-08-27,evening,A0327,app_volunteer,7.2,1,89.0,87.0,80.0,83.0,85.0
CK-104227,S116,2026-08-27,evening,A0221,app_volunteer,11.1,1,83.0,83.0,81.0,81.1,83.1
CK-104228,S119,2026-08-27,midday,A0305,app_volunteer,2.4,1,82.0,86.0,86.0,86.8,88.8
CK-104229,S011,2026-08-28,evening,A0237,app_volunteer,8.8,1,80.0,87.0,78.0,78.5,80.5
CK-104230,S017,2026-08-28,midday,A0097,app_volunteer,4.6,1,62.0,55.0,66.0,57.8,59.8
CK-104231,S017,2026-08-28,morning,A0180,app_volunteer,5.8,1,74.0,76.0,76.0,72.6,74.6
CK-104232,S041,2026-08-28,evening,A0092,app_volunteer,4.0,1,69.0,72.0,82.0,74.7,76.7
CK-104233,S050,2026-08-28,midday,A0254,app_volunteer,2.9,1,85.0,81.0,88.0,81.0,83.0
CK-104234,S067,2026-08-28,midday,A0115,app_volunteer,3.0,1,80.0,90.0,86.0,79.1,81.1
CK-104235,S083,2026-08-28,evening,A0132,app_volunteer,6.5,1,65.0,66.0,72.0,66.6,68.6
CK-104236,S083,2026-08-28,midday,A0017,app_volunteer,3.0,1,74.0,69.0,73.0,70.2,72.2
CK-104237,S085,2026-08-28,midday,A0189,app_volunteer,5.0,1,66.0,61.0,73.0,72.8,74.8
CK-104238,S090,2026-08-28,midday,A0241,app_volunteer,2.7,1,75.0,81.0,82.0,80.7,82.7
CK-104239,S096,2026-08-28,evening,A0072,app_volunteer,4.7,1,76.0,75.0,75.0,75.7,77.7
CK-104240,S100,2026-08-28,evening,A0324,app_volunteer,3.6,1,71.0,74.0,76.0,68.6,70.6
CK-104241,S110,2026-08-28,midday,A0347,app_volunteer,4.6,1,61.0,70.0,69.0,68.7,70.7
CK-104242,S110,2026-08-28,midday,A0219,app_volunteer,4.3,1,76.0,73.0,64.0,69.1,71.1
CK-104243,S016,2026-08-29,evening,A0252,app_volunteer,4.1,1,77.0,86.0,76.0,78.2,80.2
CK-104244,S024,2026-08-29,evening,A0150,app_volunteer,7.0,1,81.0,71.0,71.0,72.6,74.6
CK-104245,S025,2026-08-29,evening,A0336,app_volunteer,6.0,1,80.0,83.0,84.0,79.6,81.6
CK-104246,S029,2026-08-29,midday,A0093,app_volunteer,2.7,1,82.0,89.0,72.0,79.8,81.8
CK-104247,S030,2026-08-29,morning,A0061,app_volunteer,3.9,1,86.0,90.0,95.0,94.2,96.2
CK-104248,S034,2026-08-29,midday,A0182,app_volunteer,3.2,1,69.0,65.0,72.0,73.9,75.9
CK-104249,S040,2026-08-29,midday,A0040,app_volunteer,2.3,1,88.0,82.0,82.0,80.2,82.2
CK-104250,S050,2026-08-29,evening,A0097,app_volunteer,8.1,1,78.0,81.0,77.0,77.6,79.6
CK-104251,S055,2026-08-29,evening,A0244,app_volunteer,6.8,1,75.0,85.0,73.0,77.0,79.0
CK-104252,S056,2026-08-29,evening,A0186,app_volunteer,7.7,1,71.0,61.0,69.0,70.1,72.1
CK-104253,S060,2026-08-29,midday,A0325,app_volunteer,7.7,1,69.0,81.0,78.0,74.5,76.5
CK-104254,S065,2026-08-29,midday,A0195,app_volunteer,3.6,1,75.0,75.0,75.0,76.7,78.7
CK-104255,S071,2026-08-29,evening,A0360,app_volunteer,17.2,1,69.0,68.0,74.0,74.0,76.0
CK-104256,S083,2026-08-29,morning,A0258,app_volunteer,4.2,1,50.0,54.0,51.0,52.5,54.5
CK-104257,S088,2026-08-29,evening,A0384,app_volunteer,7.2,1,84.0,78.0,81.0,79.9,81.9
CK-104258,S089,2026-08-29,evening,A0103,app_volunteer,7.4,1,84.0,82.0,86.0,82.1,84.1
CK-104259,S090,2026-08-29,midday,A0393,app_volunteer,7.0,1,94.0,87.0,86.0,86.4,88.4
CK-104260,S091,2026-08-29,midday,A0127,app_volunteer,1.4,1,85.0,77.0,81.0,76.6,78.6
CK-104261,S101,2026-08-29,midday,A0029,app_volunteer,4.9,1,69.0,64.0,73.0,69.5,71.5
CK-104262,S002,2026-08-30,evening,A0072,app_volunteer,3.9,1,61.0,69.0,61.0,65.8,67.8
CK-104263,S005,2026-08-30,evening,A0037,app_volunteer,12.0,1,73.0,82.0,85.0,78.8,80.8
CK-104264,S005,2026-08-30,midday,A0245,app_volunteer,3.7,1,83.0,89.0,96.0,84.8,86.8
CK-104265,S020,2026-08-30,evening,A0236,app_volunteer,7.3,1,76.0,71.0,70.0,72.9,74.9
CK-104266,S029,2026-08-30,evening,A0009,app_volunteer,10.7,1,74.0,67.0,66.0,70.1,72.1
CK-104267,S029,2026-08-30,midday,A0179,app_volunteer,6.6,1,81.0,74.0,76.0,80.8,82.8
CK-104268,S030,2026-08-30,midday,A0251,app_volunteer,3.5,1,95.0,82.0,91.0,87.4,89.4
CK-104269,S040,2026-08-30,evening,A0137,app_volunteer,9.0,1,64.0,74.0,66.0,71.6,73.6
CK-104270,S040,2026-08-30,evening,A0383,app_volunteer,6.4,1,73.0,76.0,79.0,73.1,75.1
CK-104271,S050,2026-08-30,midday,A0196,app_volunteer,5.7,1,85.0,77.0,78.0,82.2,84.2
CK-104272,S050,2026-08-30,midday,A0015,app_volunteer,7.1,1,85.0,82.0,83.0,85.5,87.5
CK-104273,S055,2026-08-30,evening,A0060,app_volunteer,2.3,1,79.0,81.0,81.0,80.2,82.2
CK-104274,S055,2026-08-30,evening,A0018,app_volunteer,4.5,1,67.0,67.0,70.0,66.5,68.5
CK-104275,S070,2026-08-30,midday,A0270,app_volunteer,3.3,1,92.0,78.0,81.0,85.6,87.6
CK-104276,S083,2026-08-30,evening,A0355,app_volunteer,4.8,1,55.0,55.0,56.0,53.4,55.4
CK-104277,S083,2026-08-30,evening,A0080,app_volunteer,6.9,1,55.0,60.0,72.0,64.7,66.7
CK-104278,S083,2026-08-30,midday,A0205,app_volunteer,3.2,1,60.0,56.0,65.0,66.0,68.0
CK-104279,S090,2026-08-30,evening,A0142,app_volunteer,7.9,1,79.0,83.0,71.0,77.1,79.1
CK-104280,S092,2026-08-30,evening,A0320,app_volunteer,4.5,1,82.0,76.0,84.0,79.2,81.2
CK-104281,S095,2026-08-30,midday,A0146,app_volunteer,5.3,1,80.0,86.0,77.0,80.2,82.2
CK-104282,S103,2026-08-30,evening,A0182,app_volunteer,8.0,1,69.0,69.0,66.0,67.8,69.8
